TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Ethics-Based Training for Nonclinical Staff in Mental Health Settings","Fisher, Mary Alice","","","","PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE","OCT 2009","2009","40","5","","","","459","466","","10.1037/a0016642","","","4","0.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1"
"Resources and Strategies to Integrate the Study of Ethical, Legal, and Social Implications of Genetics into the Undergraduate Curriculum","Garrett, Jinnie M.; Triman, Kathleen L.","","","Friedmann, T; Dunlap, JC; Goodwin, SF","ADVANCES IN GENETICS, VOL 66","2009","2009","66","","","","","35","59","","10.1016/S0065-2660(09)66002-8","","","4","0.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0"
"A comparative study on the information ethics of junior high school students cognition and behavior between Taiwan and China: Kaohsiung and Nanjing regions used as examples","Chiang, Wen-Jiuh; Chen, Chihchia; Teng, ChiaChien; Gu, Jiangjun","","","","SCIENCE AND ENGINEERING ETHICS","MAR 2008","2008","14","1","","","","121","138","","10.1007/s11948-007-9018-5","","","4","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0"
"Women's experiences of student presence in consultations for problematic uterine bleeding","Guise, J; Willock, J; Warner, P; Calder, A; Critchley, H","","","","BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY","AUG 2004","2004","111","8","","","","871","873","","10.1111/j.1471-0528.2004.00185.x","","","4","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0"
"Cognitive dimensions of wilderness privacy: An 18-year trend comparison","Hammitt, WE; Backman, KF; Davis, TJ","","","","LEISURE SCIENCES","OCT-DEC 2001","2001","23","4","","","","285","292","","10.1080/01490400152809124","","","4","0.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Making computer-mediated education responsive to the accommodation needs of students with disabilities","Bricout, JC","","","","JOURNAL OF SOCIAL WORK EDUCATION","SPR-SUM 2001","2001","37","2","","","","267","281","","","","","4","0.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"The HIV athlete: Policy, obligations, and attitudes","Thomas, CE","","","","SPORT SCIENCE REVIEW","1996","1996","5","2","","","","12","29","","","","","4","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ADOLESCENT REPRODUCTIVE HEALTH - ROLES FOR SCHOOL PERSONNEL IN PREVENTION AND EARLY INTERVENTION","MAJER, LS; SANTELLI, JS; COYLE, K","","","","JOURNAL OF SCHOOL HEALTH","SEP 1992","1992","62","7","","","","294","297","","10.1111/j.1746-1561.1992.tb01246.x","","","4","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Expanding Possibilities: Flexibility and Solidarity with Under-resourced Immigrant Families During the COVID-19 PandemicPalabras clave(sic)(sic)(sic)","Falicov, Celia; Nino, Alba; D'Urso, Sol","","","","FAMILY PROCESS","SEP 2020","2020","59","3","","","","865","882","","10.1111/famp.12578","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Student teachers' responsible use of ICT: Examining two samples in Spain and Norway","Gudmundsdottir, Greta Bjork; Hernandez Gasso, Hector; Colomer Rubio, Juan Carlos; Hatlevik, Ove Edvard","","","","COMPUTERS & EDUCATION","JUL 2020","2020","152","","","","","","","103877","10.1016/j.compedu.2020.103877","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3"
"Utilising learning analytics to support study success in higher education: a systematic review","Ifenthaler, Dirk; Yau, Jane Yin-Kim","","","","ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT","AUG 2020","2020","68","4","","","SI","1961","1990","","10.1007/s11423-020-09788-z","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"Pedagogical approaches for e-assessment with authentication and authorship verification in Higher Education","Okada, Alexandra; Noguera, Ingrid; Alexieva, Lyubka; Rozeva, Anna; Kocdar, Serpil; Brouns, Francis; Ladonlahti, Tarja; Whitelock, Denise; Guerrero-Roldan, Ana-Elena","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","NOV 2019","2019","50","6","","","","3264","3282","","10.1111/bjet.12733","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0"
"Disconnective intimacies through social media: practices of transnational family among overseas Chinese students in Australia","Zhao, Xinyu","","","","MEDIA INTERNATIONAL AUSTRALIA","NOV 2019","2019","173","1","","","","36","52","","10.1177/1329878X19837684","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1"
"Experiences With IoT and AI in a Smart Campus for Optimizing Classroom Usage","Sutjarittham, Thanchanok; Gharakheili, Hassan Habibi; Kanhere, Salil S.; Sivaraman, Vijay","","","","IEEE INTERNET OF THINGS JOURNAL","OCT 2019","2019","6","5","","","SI","7595","7607","","10.1109/JIOT.2019.2902410","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1"
"Youth living with HIV/AIDS in secondary schools: perspectives of peer educators and patron teachers in Western Uganda on stressors and supports","Kimera, Emmanuel; Vindevogel, Sofie; Rubaihayo, John; Reynaert, Didier; De Maeyer, Jessica; Engelen, Anne-Mie; Bilsen, Johan","","","","SAHARA J-JOURNAL OF SOCIAL ASPECTS OF HIV-AIDS","JUN 9 2019","2019","16","1","","","","51","61","","10.1080/17290376.2019.1626760","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"#DeleteFacebook: Antecedents of Facebook Fatigue","Lee, Eunji; Lee, Kyu-Yeon; Sung, Yongjun; Song, Young-A","","","","CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING","JUN 1 2019","2019","22","6","","","","417","422","","10.1089/cyber.2018.0200","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0"
"Key stakeholder opinions for a national learner education handover","Kassam, Aliya; Ruetalo, Mariela; Topps, Maureen; Mountjoy, Margo; Walton, Mark; Edwards, Susan; Nickell, Leslie","","","","BMC MEDICAL EDUCATION","MAY 16 2019","2019","19","","","","","","","150","10.1186/s12909-019-1598-7","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"Ethics in educational technology research: Informing participants on data sharing risks","Beardsley, Marc; Santos, Patricia; Hernandez-Leo, Davinia; Michos, Konstantinos","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","MAY 2019","2019","50","3","","","","1019","1034","","10.1111/bjet.12781","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"Exploring influences on pharmacists' and students' ethical reasoning in a changing practice landscape in Australia","Sim, Tin Fei; Sunderland, Bruce; Hattingh, H. Laetitia","","","","INTERNATIONAL JOURNAL OF CLINICAL PHARMACY","FEB 2019","2019","41","1","","","","280","288","","10.1007/s11096-018-0774-x","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1"
"Distributed digital contexts and learning: Personal empowerment and social transformation in marginalized populations","Chib, Arul; Bentley, Caitlin; Wardoyo, Reidinar-Juliane","","","","COMUNICAR","JAN 1 2019","2019","27","58","","","","51","60","","10.3916/C58-2019-05","","","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1"
"Use of the Internet as a source for reproductive health information seeking among adolescent girls in secondary schools in Enugu, Nigeria","Ibegbulam, Ijeoma J.; Akpom, Chinwendu C.; Enem, Fidelia N.; Onyam, Dora I.","","","","HEALTH INFORMATION AND LIBRARIES JOURNAL","DEC 2018","2018","35","4","","","","298","308","","10.1111/hir.12242","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1"
"'It makes sense and it works': Maternity care providers' perspectives on the feasibility of a group antenatal care model (Pregnancy Circles)","Hunter, Louise; Da Motta, Giordana; McCourt, Christine; Wiseman, Octavia; Rayment, Juliet; Haora, Penny; Wiggins, Meg; Harden, Angela","","","","MIDWIFERY","NOV 2018","2018","66","","","","","56","63","","10.1016/j.midw.2018.07.016","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1"
"Impact and cultural acceptance of the Narrative Exposure Therapy in the aftermath of a natural disaster in Burundi","Crombach, Anselm; Siehl, Sebastian","","","","BMC PSYCHIATRY","JUL 18 2018","2018","18","","","","","","","233","10.1186/s12888-018-1799-3","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"A mixed-mode sensitive research on cannabis use and sexual addiction: improving self-reporting by means of indirect questioning techniques","Perri, Pier Francesco; Cobo Rodriguez, Beatriz; Rueda Garcia, Maria del Mar","","","","QUALITY & QUANTITY","JUL 2018","2018","52","4","","","","1593","1611","","10.1007/s11135-017-0537-0","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1"
"A Genomically Informed Education System? Challenges for Behavioral Genetics","Sabatello, Maya","","","","JOURNAL OF LAW MEDICINE & ETHICS","MAR 2018","2018","46","1","","","","130","144","","10.1177/1073110518766027","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0"
"Effectiveness of a web-based intervention in reducing binge drinking among nightclub patrons","Baldin, Yago C.; Sanudo, Adriana; Sanchez, Zila M.","","","","REVISTA DE SAUDE PUBLICA","2018","2018","52","","","","","","","2","10.11606/S1518-8787.2018052000281","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1"
"Cripping sex education: lessons learned from a programme aimed at young people with mobility impairments","Bahner, Julia","","","","SEX EDUCATION-SEXUALITY SOCIETY AND LEARNING","2018","2018","18","6","","","","640","654","","10.1080/14681811.2018.1456417","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1"
"Learning analytics experience among academics in Australia and Malaysia: A comparison","West, Deborah; Tasir, Zaidatun; Luzeckyj, Ann; Kew, Si Na; Toohey, Danny; Abdullah, Zaleha; Searle, Bill; Jumaat, Nurul Farhana; Price, Richard","","","","AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY","2018","2018","34","3","","","","122","139","","10.14742/ajet.3836","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"Ethical dilemmas on social media: Swedish secondary teachers' boundary management on Facebook","Thunman, Elin; Persson, Marcus","","","","TEACHER DEVELOPMENT","2018","2018","22","2","","","","175","190","","10.1080/13664530.2017.1371634","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0"
"The hidden human rights curriculum of surveillance cameras in schools: due process, privacy and trust","Perry-Hazan, Lotem; Birnhack, Michael","","","","CAMBRIDGE JOURNAL OF EDUCATION","2018","2018","48","1","","","","47","64","","10.1080/0305764X.2016.1224813","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0"
"Twelve tips to avoid ethical pitfalls when recruiting students as subjects in medical education research","Boileau, Elisabeth; Patenaude, Johane; St-Onge, Christina","","","","MEDICAL TEACHER","2018","2018","40","1","","","","20","25","","10.1080/0142159X.2017.1357805","","","5","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"Big data and student engagement among vulnerable youth: A review","Watson, Ryan J.; Christensen, John L.","","","","CURRENT OPINION IN BEHAVIORAL SCIENCES","DEC 2017","2017","18","","","","SI","23","27","","10.1016/j.cobeha.2017.07.004","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0"
"Perspectives of Family Medicine Clerkship Directors Regarding Forward Feeding: A CERA Study","Mims, Lisa D.; DeCastro, Alexei O.; Kelly, Ann G.","","","","FAMILY MEDICINE","OCT 2017","2017","49","9","","","","699","705","","","Annual Spring Conference of the Society-of-Teachers-Family-Medicine (STFM)","APR 30-MAY 04, 2016","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1"
"When empathy hurts: Modelling university students' word of mouth behaviour in public vs. private universities in Syria","Mahmoud, Ali Bassam; Grigoriou, Nicholas","","","","HIGHER EDUCATION QUARTERLY","OCT 2017","2017","71","4","","","","369","383","","10.1111/hequ.12138","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0"
"We Will Not Be Silent: Amplifying Marginalized Voices in LIS Education and Research","Gibson, Amelia N.; Hughes-Hassell, Sandra","","","","LIBRARY QUARTERLY","OCT 2017","2017","87","4","","","","317","329","","10.1086/693488","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1"
"To log, or not to log: using heuristics to identify mandatory log events - a controlled experiment","King, Jason; Stallings, Jon; Riaz, Maria; Williams, Laurie","","","","EMPIRICAL SOFTWARE ENGINEERING","OCT 2017","2017","22","5","","","","2684","2717","","10.1007/s10664-016-9449-1","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0"
"A study of friending willingness on SNSs: Secondary school teachers' perspectives","Kuo, Fu Wen; Cheng, Wen; Yang, Shu Ching","","","","COMPUTERS & EDUCATION","MAY 2017","2017","108","","","","","30","42","","10.1016/j.compedu.2017.01.010","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1"
"The reliance on recognition and majority vote heuristics over privacy concerns when selecting smartphone apps among German and US consumers","Joeckel, Sven; Dogruel, Leyla; Bowman, Nicholas David","","","","INFORMATION COMMUNICATION & SOCIETY","APR 2017","2017","20","4","","","","621","636","","10.1080/1369118X.2016.1202299","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0"
"THE LIBRARY AS SAFE SPACE","Wexelbaum, Rachel","","","Schmeh-lHines, S; Moore-Crowe, K","FUTURE OF LIBRARY SPACE","2017","2017","36","","","","","37","78","","10.1108/S0732-067120160000036002","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"Factors affecting users' online privacy literacy among students in Israel","Weinberger, Maor; Zhitomirsky-Geffet, Maayan; Bouhnik, Dan","","","","ONLINE INFORMATION REVIEW","2017","2017","41","5","","","","655","671","","10.1108/OIR-05-2016-0127","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0"
"Antecedents of positive self-disclosure online: an empirical study of US college students' Facebook usage","Chen, Hongliang","","","","PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT","2017","2017","10","","","","","147","153","","10.2147/PRBM.S136049","","","5","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3"
"Personality and Social Framing in Privacy Decision-Making: A Study on Cookie Acceptance","Coventry, Lynne M.; Jeske, Debora; Blythe, John M.; Turland, James; Briggs, Pam","","","","FRONTIERS IN PSYCHOLOGY","SEP 7 2016","2016","7","","","","","","","1341","10.3389/fpsyg.2016.01341","","","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0"
"Transformation Requires Transparency: Critical Policy Reforms To Advance Campus Sexual Violence Response","Ridolfi-Starr, Zoe","","","","YALE LAW JOURNAL","MAY 2016","2016","125","7","","","","2156","2181","","","","","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0"
"College Students' Cybersecurity Risk Perceptions, Awareness, and Practices","Sarathchandra, Dilshani; Haltinner, Kristin; Lichtenberg, Nicole","","","Deleon, DC; Sarathchandra, D; Haltinner, K; Chang, K; Mercaldo, F; Song, J; Haney, M; AlvesFoss, J","2016 CYBERSECURITY SYMPOSIUM","2016","2016","","","","","","68","73","","10.1109/CYBERSEC.2016.9","3rd International Cybersecurity Symposium - Your Security, Your Future (CYBERSEC)","APR 18-20, 2016","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"College Student Scholarships and Subsidies Granting: A Multi-Modal Multi-Label Approach","Ye, Han-Jia; Zhan, De-Chuan; Li, Xiaolin; Huang, Zhen-Chuan; Jiang, Yuan","","","Bonchi, F; DomingoFerrer, J; BaezaYates, R; Zhou, ZH; Wu, X","2016 IEEE 16TH INTERNATIONAL CONFERENCE ON DATA MINING (ICDM)","2016","2016","","","","","","559","568","","10.1109/ICDM.2016.97","16th IEEE International Conference on Data Mining (ICDM)","DEC 12-15, 2016","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1"
"Privacy Risk Awareness and the Behavior of Smartwatch Users: A Case Study of Indiana University Students","Udoh, Emmanuel Sebastian; Alkharashi, Abdulwahab","","","","PROCEEDINGS OF 2016 FUTURE TECHNOLOGIES CONFERENCE (FTC)","2016","2016","","","","","","926","931","","","Future Technologies Conference (FTC)","DEC 06-07, 2016","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1"
"An Automated Student Attendance Tracking System Based on Voiceprint and Location","Yang, Siyu; Song, You; Ren, Honglei; Huang, Xinxing","","","","2016 11TH INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE & EDUCATION (ICCSE)","2016","2016","","","","","","214","219","","","11th International Conference on Computer Science & Education (ICCSE)","AUG 23-25, 2016","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1"
"Establishing the effectiveness, cost-effectiveness and student experience of a Simulation-based education Training program On the Prevention of Falls (STOP-Falls) among hospitalised inpatients: a protocol for a randomised controlled trial","Williams, Cylie; Bowles, Kelly-Ann; Kiegaldie, Debra; Maloney, Stephen; Nestel, Debra; Kaplonyi, Jessica; Haines, Terry","","","","BMJ OPEN","2016","2016","6","6","","","","","","e010192","10.1136/bmjopen-2015-010192","","","5","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0"
"Doing online research involving university students with disabilities: Methodological issues","De Cesarei, Andrea; Baldaro, Bruno","","","","COMPUTERS IN HUMAN BEHAVIOR","DEC 2015","2015","53","","","","","374","380","","10.1016/j.chb.2015.07.028","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0"
"Ethical dilemmas of Turkish counsellors: a critical incidents study","Sivis-Cetinkaya, Rahsan","","","","BRITISH JOURNAL OF GUIDANCE & COUNSELLING","AUG 8 2015","2015","43","4","","","","476","491","","10.1080/03069885.2014.987726","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","2","0"
"The Passion and the Peril: Storytelling in Medicine","Ofri, Danielle","","","","ACADEMIC MEDICINE","AUG 2015","2015","90","8","","","","1005","1006","","10.1097/ACM.0000000000000672","","","5","0.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1","0"
