TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INVESTIGATION OF RESEARCH IN THE FIELD OF INFORMATION SECURITY IN TURKEY","Altunsaban, Cansu; Inceoglu, Mustafa Murat","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","4026","4031","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PERSONAL DIGITAL INFLUENCE IN HIGHER EDUCATION VIA SOCIAL MEDIA","Sun, Sally; Smith, Martin; Cowley, Paul","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","4794","4801","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A SYSTEMATIC REVIEW OF THE APPLICATION OF SOCIAL MEDIA AS AN EDUCATIONAL TOOL WITHIN HIGHER EDUCATION: AN ACADEMICS' ADOPTION CHALLENGES PERSPECTIVE","Perez, Eva; Brady, Mairead","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","5319","5326","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"VIRTUAL TUTORING TO IMPROVE ACADEMIC PERFORMANCE","Hernandez Jimenez, B.; Moreno Navarro, P.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","5645","5649","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EXPLORING THE INFLUENCES OF INDIVIDUALISM-COLLECTIVISM BETWEEN PERCEIVED BENEFITS-RISKS AND INFORMATION DISCLOSURE BEHAVIORS IN SOCIAL NETWORK SITES AMONG MALAYSIAN ADOLESCENTS","Masrom, Maslin; Ibrahim, Siti Zainab; Salim, Kamilah Radin","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","5895","5902","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UP2U, BRIDGING THE GAP BETWEEN SCHOOLS AND UNIVERSITIES THROUGH INFORMAL EDUCATION: THE FIRST MINIMUM VIABLE PRODUCT/ FEEDBACK AND EVALUATION FROM THE USERS DURING THE FIRST PILOT TRAINING","Hatzakis, I.; Grammatikou, M.; Vieira de Castro, A.; Szegedi, P.; Pantazatos, D.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","6662","6668","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LEARNING MEDIA-ETHICS ONLINE OPPORTUNITIES AND CHALLENGES OF A NET-LIKE COURSE-STRUCTURE","Endres, S.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","6782","6789","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PROFESSIONALISM AND SOCIAL MEDIA: A PRELIMINARY EXAMINATION OF ETHICAL DILEMMAS","Smith, Martin; Sun, Sally; Cowley, Paul; Bilboe, Chris","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","6932","6937","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EFFICIENCY TO IMPROVE THE ELEARNING PLATFORM'S INTERFACE USING EYE-TRACKING EXPERIMENTS","Chivu, R. G.; Stoica, I.; Radu, A. V.; Stoica, D. A.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","7001","7006","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INFORMATION ASSURANCE FOR COMPUTER-MEDIATED CHAT IN AN EDUCATION AND RESEARCH ENVIRONMENT","Carden, John; Billie, Kaila; Kim, Jung Hee; Glass, Michael","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","8624","8630","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"THE ROLE OF THE INTERIOR DESIGN TO PLAN A HAPPY HOME WITH A LOW BUDGET - SHEIKH ZAYED HOUSING PROGRAMME (AJMAN)","Elsamanoudy, G. Elsayed Ali; Eldanaf, T.; Eltemnah, O.; Azmy, A.; Abdulaziz, D.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","10877","10886","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTRODUCING A MODEL FOR ASSESSING THE IMPACT OF USING SOCIAL NETWORKING SITES (SNS) ON DIGITAL TRANSFORMATION OF (EGYPTIAN) EDUCATION","Sayed, H.; Dafoulas, G.; Saleeb, N.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2018","2018","","","","","","11226","11232","","","10th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Data mining and automated prediction: A pedagogical primer for classroom discussion","Callanan, Gerard A.; Perri, David F.; Tomkowicz, Sandra M.","","","","JOURNAL OF EDUCATION FOR BUSINESS","2018","2018","93","7","","","","352","360","","10.1080/08832323.2018.1493424","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cybersecurity best practices among Polish students","Szumski, Oskar","","","Howlett, RJ; Toro, C; Hicks, Y; Jain, LC","KNOWLEDGE-BASED AND INTELLIGENT INFORMATION & ENGINEERING SYSTEMS (KES-2018)","2018","2018","126","","","","","1271","1280","","10.1016/j.procs.2018.08.070","22nd International Conference on Knowledge-Based and Intelligent Information and Engineering Systems (KES)","SEP 03-05, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Impact of Mobile Device Use","Becker, D'Arcy; Pernsteiner, Aimee; Drum, Dawna","","","Uden, L; Liberona, D; Ristvej, J","LEARNING TECHNOLOGY FOR EDUCATION CHALLENGES, LTEC 2018","2018","2018","870","","","","","275","286","","10.1007/978-3-319-95522-3_23","7th International Workshop on Learning Technology for Education Challenges (LTEC)","AUG 06-10, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enabling Systematic Adoption of Learning Analytics through a Policy Framework","Tsai, Yi-Shan; Scheffel, Maren; Gasevic, Dragan","","","PammerSchindler, V; PerezSanagustin, M; Drachsler, H; Elferink, R; Scheffel, M","LIFELONG TECHNOLOGY-ENHANCED LEARNING, EC-TEL 2018","2018","2018","11082","","","","","556","560","","10.1007/978-3-319-98572-5_44","13th European Conference on Technology Enhanced Learning (EC-TEL)","SEP 03-05, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The unbearable lightness of consent: Mapping MOOC providers' response to consent","Khalil, Mohammad; Prinsloo, Paul; Slade, Sharon","","","","PROCEEDINGS OF THE FIFTH ANNUAL ACM CONFERENCE ON LEARNING AT SCALE (L@S'18)","2018","2018","","","","","","","","","10.1145/3231644.3231659","5th Annual ACM Conference on Learning at Scale (L at S)","JUN 26-28, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cultural and Social Issues in Using Social Media to Support Learning","Kimmons, Royce; Belikov, Olga","","","Voogt, J; Knezek, G; Christensen, R; Lai, KW","SECOND HANDBOOK OF INFORMATION TECHNOLOGY IN PRIMARY AND SECONDARY EDUCATION","2018","2018","","","","","","181","197","","10.1007/978-3-319-71054-9_12","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Information and Communication Technology and Educational Policies in the United States of America and Canada","Davis, Trina J.; South, Joseph B.; Stevens, Katrina D.","","","Voogt, J; Knezek, G; Christensen, R; Lai, KW","SECOND HANDBOOK OF INFORMATION TECHNOLOGY IN PRIMARY AND SECONDARY EDUCATION","2018","2018","","","","","","1279","1300","","10.1007/978-3-319-71054-9_88","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Information Technology Professionals' Ethics: The Case of Jordan","Al-Shaikh, Fuad N.; Nusir, Sawsan; Abu Haifa, Wesam","","","Soliman, KS","VISION 2020: SUSTAINABLE ECONOMIC DEVELOPMENT AND APPLICATION OF INNOVATION MANAGEMENT","2018","2018","","","","","","1158","1178","","","32nd Conference of the International-Business-Information-Management-Association (IBIMA)","NOV 15-16, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Do we need individualized Health Insurance-Tariffs in the Form of Smartwatches? Minutes of a Debate","Jentzsch, Sven; Sieb, Franziska; Tsirakidou, Frederica; Moeller, Martin; Danner, Alexander; Stier, Befit; Trautmann, Julius","","","","ZEITSCHRIFT FUR SEMIOTIK","2018","2018","40","1-2","","","","91","102","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fluctuations in email size","Matsubara, Yoshitsugu; Musashi, Yasuo","","","","EUROPEAN PHYSICAL JOURNAL PLUS","DEC 5 2017","2017","132","12","","","","","","507","10.1140/epjp/i2017-11767-2","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Student Awareness on Social Network Access Control Policy-An Evaluation of Facebook","Ahmad, Suzana; Zakaria, Nurhayati Binti","","","","ADVANCED SCIENCE LETTERS","NOV 2017","2017","23","11","","","","11276","11281","","10.1166/asl.2017.10266","International Conference on Information in Business and Technology Management (12BM)","APR 18-20, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Exploration of task performance tests in a physics laboratory","Liu, Dan; El Turkey, Houssein","","","","EUROPEAN JOURNAL OF PHYSICS","NOV 2017","2017","38","6","","","","","","065701","10.1088/1361-6404/aa7cd9","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Secure Mobile Learning Framework based on Cloud","Al Shehri, Mohammad","","","","INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS","OCT 2017","2017","8","10","","","","7","11","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The privacy of a student's backpack","Underwood, Julie","","","","PHI DELTA KAPPAN","OCT 2017","2017","99","2","","","","76","77","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMPORTANCE OF THE DENTIST-PATIENT RELATIONSHIP IN CLINICAL PRACTICE","Apolo Pineda, Jose Lizardo; Apolo Moran, Jessica Scarlet; Apolo Moran, Jose Fernando","","","","REVISTA CONRADO","JUL-SEP 2017","2017","13","59","","","","142","150","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Can Games Help Creative Writing Students to Collaborate on Story-Writing Tasks?","Jackson, David","","","","INTERNATIONAL JOURNAL OF GAME-BASED LEARNING","JUL-SEP 2017","2017","7","3","","","","38","50","","10.4018/IJGBL.2017070104","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Using k-anonymization for registry data: pitfalls and alternatives","Anspal, Sten; Kaska, Mart; Seppo, Indrek","","","","ACTA ET COMMENTATIONES UNIVERSITATIS TARTUENSIS DE MATHEMATICA","JUN 2017","2017","21","1","","","","65","78","","10.12697/ACUTM.2017.21.05","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"How social media affects the confidentiality of patients? A review of potential problems and recommendations","Beltran Aroca, Cristina Ma; Girela Lopez, Eloy","","","","ACTA BIOETHICA","JUN 2017","2017","23","1","","","","189","197","","10.4067/S1726-569X2017000100189","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Under The Law: You say "records,' and I say "data'","Underwood, Julie","","","","PHI DELTA KAPPAN","MAY 2017","2017","98","8","","","","74","75","","10.1177/0031721717708303","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Investigating Barriers to Volunteerism in a Medical School Volunteer Patient Program: A Program Development Project","Schroeder, Travis; Dhatt, Ravjot; Hudson, Jean; Nyhof-Young, Joyce","","","","UNIVERSITY OF TORONTO MEDICAL JOURNAL","MAR 2017","2017","94","2","","","","42","46","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ACOUSTIC CONDITIONS IN RESTAURANTS. AN OVERVIEW","Zelem, Lukas; Chmelik, Vojtech; Rychtarikova, Monika","","","","AKUSTIKA","MAR 2017","2017","27","","","","","48","53","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Applying ethical and legal principles to new technology: the University of Auckland Faculty of Medical and Health Sciences' policy 'Taking and Sharing Images of Patients.'","Jonas, Monique; Malpas, Phillipa; Kersey, Kate; Merry, Alan; Bagg, Warwick","","","","NEW ZEALAND MEDICAL JOURNAL","JAN 27 2017","2017","130","1449","","","","30","38","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"WHAT CAN I TELL YOU? SHARING PERSONAL INFORMATION IN THE SCHOOLS SECTOR","Adams, Carolyn; Lee-Jones, Krista","","","","ADELAIDE LAW REVIEW","2017","2017","38","2","","","","375","396","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The social impact of Snowden's revelations on Mexican youngsters","Adams, Andrew A.; Yanez-Luna, Juan Carlos; Gonzalez Ramirez, Pedro I.; Arias-Oliva, Mario; Murata, Kiyoshi","","","","JOURNAL OF INFORMATION COMMUNICATION & ETHICS IN SOCIETY","2017","2017","15","3","","","SI","283","296","","10.1108/JICES-01-2017-0003","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Influence of individual factors on concern for information privacy (CFIP), a perspective from Malaysian higher educational students","Tanantaputra, Julius; Chong, Chin Wei; Rahman, Muhammad Sabbir","","","","LIBRARY REVIEW","2017","2017","66","4-5","","","","182","200","","10.1108/LR-05-2016-0043","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"THE VIOLATION OF PRIVACY IN THE ROMANIAN CRIMINAL LAW. THE PRE-EXISTENT ELEMENTS AND THE CONSTITUTIVE CONTENT","Birzu, Bogdan","","","Boldea, I; Sigmirean, C","DEBATING GLOBALIZATION. IDENTITY, NATION AND DIALOGUE: SOCIAL SCIENCES","2017","2017","","","","","","379","384","","","International Conference on Globalization, Intercultural Dialogue and National Identity","MAY 18, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CCS 2017-Women in Cyber Security (CyberW) Workshop","Yao, Danfeng (Daphne); Bertino, Elisa","","","","CCS'17: PROCEEDINGS OF THE 2017 ACM SIGSAC CONFERENCE ON COMPUTER AND COMMUNICATIONS SECURITY","2017","2017","","","","","","2631","2632","","10.1145/3133956.3137041","24th ACM-SIGSAC Conference on Computer and Communications Security (ACM CCS)","OCT 30-NOV 03, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Using Phenomenography to Understand Cultural Values in Facebook","Kyriakoullis, Leantros; Zaphiris, Panayiotis","","","Zaphiris, P; Ioannou, A","LEARNING AND COLLABORATION TECHNOLOGIES: NOVEL LEARNING ECOSYSTEMS, LCT 2017, PT I","2017","2017","10295","","","","","216","236","","10.1007/978-3-319-58509-3_18","4th International Conference on Learning and Collaboration Technologies (LCT) Held as Part of 19th International Conference on Human-Computer Interaction (HCI International)","JUL 09-14, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Intention to use biometric systems among international students in Cyprus","Djeni, Issa; Erbilek, Meryem","","","Koyuncu, B; Tomar, GS","2017 9TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND COMMUNICATION NETWORKS (CICN)","2017","2017","","","","","","229","235","","10.1109/CICN.2017.50","9th International Conference on Computational Intelligence and Communication Networks (CICN)","SEP 16-17, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Social Networks: Impact on Teaching and Learning in Schools and Classrooms","Cairns, Len; Malloch, Margaret","","","Maclean, R","LIFE IN SCHOOLS AND CLASSROOMS: PAST, PRESENT AND FUTURE","2017","2017","38","","","","","619","632","","10.1007/978-981-10-3654-5_37","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Facebook on Mobile Phones: A Match Made in the Cloud?","Gabarre, Serge; Gabarre, Cecile; Din, Rosseni","","","Murphy, A; Farley, H; Dyson, LE; Jones, H","MOBILE LEARNING IN HIGHER EDUCATION IN THE ASIA-PACIFIC REGION: HARNESSING TRENDS AND CHALLENGING ORTHODOXIES","2017","2017","40","","","","","239","253","","10.1007/978-981-10-4944-6_12","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BOREDOM IN THE WORKPLACE AND CYBERLOAFING - AN EXPLORATORY STUDY","Stanescu, Dan Florin","","","Pinzaru, F; Zbuchea, A; Bratianu, C; Vatamanescu, EM; Mitan, A","STRATEGICA: SHIFT! MAJOR CHALLENGES OF TODAY'S ECONOMY","2017","2017","","","","","","193","200","","","5th International Academic Conference on Strategica - Shift! Major Challenges of Today's Economy","SEP 28-30, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INSTANT MESSAGING APPLICATIONS FOR STUDENT-PROFESSOR COMMUNICATION AT THE UNIVERSITY: PROS VS CONS","Rufino-Palomares, E. E.; Trenzado-Romero, C. E.; Perez-Jimenez, A.","","","Chova, LG; Martinez, AL; Torres, IC","10TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI2017)","2017","2017","","","","","","7351","7354","","","10th Annual International Conference of Education, Research and Innovation (ICERI)","NOV 16-18, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
