TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Sharing the small moments: ephemeral social interaction on Snapchat","Bayer, Joseph B.; Ellison, Nicole B.; Schoenebeck, Sarita Y.; Falk, Emily B.","","","","INFORMATION COMMUNICATION & SOCIETY","JUL 2 2016","2016","19","7","","","","956","977","","10.1080/1369118X.2015.1084349","","","135","22.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","17","42","32","31","8"
"Design and Implementation of a Learning Analytics Toolkit for Teachers","Dyckhoff, Anna Lea; Zielke, Dennis; Bueltmann, Mareike; Chatti, Mohamed Amine; Schroeder, Ulrik","","","","EDUCATIONAL TECHNOLOGY & SOCIETY","JUL 2012","2012","15","3","","","","58","76","","","","","140","14.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","16","15","18","26","20","18","15","3"
"Privacy, professionalism and Facebook: a dilemma for young doctors","MacDonald, Joanna; Sohn, Sangsu; Ellis, Pete","","","","MEDICAL EDUCATION","AUG 2010","2010","44","8","","","","805","813","","10.1111/j.1365-2923.2010.03720.x","","","143","11.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","19","17","18","18","17","10","10","11","8","1"
"m-Health adoption by healthcare professionals: a systematic review","Gagnon, Marie-Pierre; Ngangue, Patrice; Payne-Gagnon, Julie; Desmartis, Marie","","","","JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION","JAN 2016","2016","23","1","","","","212","220","","10.1093/jamia/ocv052","","","145","24.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","16","32","39","48","4"
"Breaking bad news","Vandekieft, GK","","","","AMERICAN FAMILY PHYSICIAN","DEC 15 2001","2001","64","12","","","","1975","1978","","","","","150","7.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","7","7","6","8","11","7","6","4","9","15","3","9","8","12","10","8","12","4"
"Friending, IMing, and Hanging Out Face-to-Face: Overlap in Adolescents' Online and Offline Social Networks","Reich, Stephanie M.; Subrahmanyam, Kaveri; Espinoza, Guadalupe","","","","DEVELOPMENTAL PSYCHOLOGY","MAR 2012","2012","48","2","","","","356","368","","10.1037/a0026980","","","152","15.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","12","22","20","20","20","17","24","5"
"The Patient-Doctor Relationship and Online Social Networks: Results of a National Survey","Bosslet, Gabriel T.; Torke, Alexia M.; Hickman, Susan E.; Terry, Colin L.; Helft, Paul R.","","","","JOURNAL OF GENERAL INTERNAL MEDICINE","OCT 2011","2011","26","10","","","","1168","1174","","10.1007/s11606-011-1761-2","","","156","14.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","16","17","16","19","16","20","16","23","3"
"Determinants of Online Privacy Concern and Its Influence on Privacy Protection Behaviors Among Young Adolescents","Youn, Seounmi","","","","JOURNAL OF CONSUMER AFFAIRS","FAL 2009","2009","43","3","","","","389","418","","10.1111/j.1745-6606.2009.01146.x","","","161","12.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","6","8","13","13","15","22","21","26","23","7"
"'It's on my iPhone': attitudes to the use of mobile computing devices in medical education, a mixed-methods study","Wallace, Sean; Clark, Marcia; White, Jonathan","","","","BMJ OPEN","2012","2012","2","4","","","","","","e001099","10.1136/bmjopen-2012-001099","","","190","19.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","14","16","30","27","23","39","28","3"
"Learning Analytics: Ethical Issues and Dilemmas","Slade, Sharon; Prinsloo, Paul","","","","AMERICAN BEHAVIORAL SCIENTIST","OCT 2013","2013","57","10","","","SI","1510","1529","","10.1177/0002764213479366","","","196","21.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","9","28","27","25","47","43","9"
"The theory of planned behavior and Internet purchasing","George, JF","","","","INTERNET RESEARCH","2004","2004","14","3","","","","198","212","","10.1108/10662240410542634","","","214","11.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","7","6","12","9","8","7","13","11","22","19","22","18","24","21","9"
"CONFIDENTIALITY IN HEALTH-CARE - A SURVEY OF KNOWLEDGE, PERCEPTIONS, AND ATTITUDES AMONG HIGH-SCHOOL-STUDENTS","CHENG, TL; SAVAGEAU, JA; SATTLER, AL; DEWITT, TG","","","","JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION","MAR 17 1993","1993","269","11","","","","1404","1407","","10.1001/jama.269.11.1404","","","217","7.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","4","10","12","16","14","13","9","14","10","15","10","15","9","6","6","4","5","7","5","7","5","4","6","2","6","0","0"
"Social networking on smartphones: When mobile phones become addictive","Salehan, Mohammad; Negahban, Arash","","","","COMPUTERS IN HUMAN BEHAVIOR","NOV 2013","2013","29","6","","","","2632","2639","","10.1016/j.chb.2013.07.003","","","266","29.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","18","35","42","39","60","57","10"
"The Taste for Privacy: An Analysis of College Student Privacy Settings in an Online Social Network","Lewis, Kevin; Kaufman, Jason; Christakis, Nicholas","","","","JOURNAL OF COMPUTER-MEDIATED COMMUNICATION","DEC 2008","2008","14","1","","","","79","+","","10.1111/j.1083-6101.2008.01432.x","","","272","19.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","27","22","33","29","37","30","25","22","17","18","1"
"Social Media Use in Medical Education: A Systematic Review","Cheston, Christine C.; Flickinger, Tabor E.; Chisolm, Margaret S.","","","","ACADEMIC MEDICINE","JUN 2013","2013","88","6","","","","893","901","","10.1097/ACM.0b013e31828ffc23","","","276","30.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","19","39","31","46","47","41","40","8"
"Using the Facebook group as a learning management system: An exploratory study","Wang, Qiyun; Woo, Huay Lit; Quek, Choon Lang; Yang, Yuqin; Liu, Mei","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","MAY 2012","2012","43","3","","","","428","438","","10.1111/j.1467-8535.2011.01195.x","","","276","27.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","30","36","45","46","39","36","17","4"
"Influence of physician confidentiality assurances on adolescents' willingness to disclose information and seek future health care - A randomized controlled trial","Ford, CA; Millstein, SG; HalpernFelsher, BL; Irwin, CE","","","","JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION","SEP 24 1997","1997","278","12","","","","1029","1034","","10.1001/jama.278.12.1029","","","293","11.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","13","8","10","11","14","15","13","22","8","12","13","11","11","9","20","17","19","14","14","9","17","1"
""But the data is already public": on the ethics of research in Facebook","Zimmer, Michael","","","","ETHICS AND INFORMATION TECHNOLOGY","DEC 2010","2010","12","4","","","SI","313","325","","10.1007/s10676-010-9227-5","8th International Conference on Computer Ethics - Philosophical Enquiry (CEPE 2009)","JUN, 2009","295","24.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","15","23","25","38","51","45","36","37","12"
"Collecting behavioural data using the world wide web: considerations for researchers","Rhodes, SD; Bowie, DA; Hergenrather, KC","","","","JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH","JAN 2003","2003","57","1","","","","68","73","","10.1136/jech.57.1.68","","","297","15.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","11","13","16","25","19","21","26","22","20","22","22","12","25","12","10","2"
"Learning objectives for medical student education - Guidelines for medical schools: Report I of the Medical School Objectives Project","Anderson, MB; Cohen, JJ; Hallock, JA; Kassebaum, DG; Turnbull, J; Whitcomb, ME","Med School Objectives Writing Grp","","","ACADEMIC MEDICINE","JAN 1999","1999","74","1","","","","13","18","","","","","323","14.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","18","17","23","20","19","17","21","22","17","19","9","6","19","13","10","7","8","8","7","12","6","5"
"Students' and teachers' use of Facebook","Hew, Khe Foon","","","","COMPUTERS IN HUMAN BEHAVIOR","MAR 2011","2011","27","2","","","","662","676","","10.1016/j.chb.2010.11.020","","","330","30.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20","38","35","47","47","46","32","32","23","5"
"Information Disclosure and Control on Facebook: Are They Two Sides of the Same Coin or Two Different Processes?","Christofides, Emily; Muise, Amy; Desmarais, Serge","","","","CYBERPSYCHOLOGY & BEHAVIOR","JUN 2009","2009","12","3","","","","341","345","","10.1089/cpb.2008.0226","","","335","25.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","18","27","31","41","51","39","38","23","31","27","2"
"PRIVACY IN THE DIGITAL AGE: A REVIEW OF INFORMATION PRIVACY RESEARCH IN INFORMATION SYSTEMS","Belanger, France; Crossler, Robert E.","","","","MIS QUARTERLY","DEC 2011","2011","35","4","","","","1017","1041","","","","","415","37.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","16","32","42","52","58","59","60","77","10"
"Internet social network communities: Risk taking, trust, and privacy concerns","Fogel, Joshua; Nehmad, Elham","","","","COMPUTERS IN HUMAN BEHAVIOR","JAN 2009","2009","25","1","","","","153","160","","10.1016/j.chb.2008.08.006","","","430","33.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","12","28","28","33","53","47","51","46","44","38","40","3"
"Understanding Generation Y and their use of social media: a review and research agenda","Bolton, Ruth N.; Parasuraman, A.; Hoefnagels, Ankie; Migchels, Nanne; Kabadayi, Sertan; Gruber, Thorsten; Loureiro, Yuliya Komarova; Solnet, David","","","","JOURNAL OF SERVICE MANAGEMENT","2013","2013","24","3","","","","245","267","","10.1108/09564231311326987","","","459","51.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","30","46","86","75","103","81","18"
"Consumer e-shopping acceptance: Antecedents in a technology acceptance model","Ha, Sejin; Stoel, Leslie","","","","JOURNAL OF BUSINESS RESEARCH","MAY 2009","2009","62","5","","","SI","565","571","","10.1016/j.jbusres.2008.06.016","Fall Conference of the American-Collegiate-Retailling-Association","2006","483","37.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","22","29","31","40","34","48","46","45","50","61","57","18"
"DOCTOR-PATIENT COMMUNICATION - A REVIEW OF THE LITERATURE","ONG, LML; DEHAES, JCJM; HOOS, AM; LAMMES, FB","","","","SOCIAL SCIENCE & MEDICINE","APR 1995","1995","40","7","","","","903","918","","10.1016/0277-9536(94)00155-M","","","1370","50.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","24","24","25","33","38","46","49","43","59","45","70","60","51","58","75","62","83","74","77","71","69","71","62","71","20"
